StasName,Year,Month,Day,Rain,Tmax,Tmin,Latitude,Longitude,Height
HARTEBEESPOORT DAM,2017,12,5,29.4,18.0,14.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,6,14.4,26.8,15.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,7,0.2,24.5,16.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,8,4.2,28.7,14.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,9,0.0,32.1,14.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,10,8.2,34.4,16.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,11,0.0,29.2,17.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,12,0.0,34.3,17.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,13,0.0,32.2,18.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,14,0.0,34.2,10.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,15,0.0,30.5,16.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,16,0.0,32.6,15.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,17,0.0,34.4,15.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,18,0.0,35.8,17.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,19,0.0,31.6,19.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,20,0.0,31.8,20.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,21,0.0,31.9,18.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,22,0.4,32.4,20.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,23,0.0,35.3,17.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,24,0.0,36.2,22.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,25,0.0,37.6,21.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,26,0.6,29.8,16.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,27,0.2,28.4,17.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,28,0.0,35.9,15.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,29,6.4,35.8,18.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,30,0.0,33.0,18.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2017,12,31,0.0,35.8,16.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,1,0.0,37.3,12.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,2,0.0,35.2,15.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,3,0.0,30.9,15.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,4,0.0,33.0,15.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,5,0.0,36.6,13.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,6,0.0,38.8,15.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,7,0.0,39.0,14.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,8,0.0,39.3,18.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,9,16.4,35.4,17.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,10,0.0,28.4,18.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,11,0.0,30.9,17.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,12,0.0,34.7,15.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,13,0.0,36.7,16.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,14,0.0,35.8,17.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,18,0.0,34.9,20.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,19,0.0,35.5,18.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,20,0.0,35.9,17.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,21,0.0,35.6,19.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,22,0.2,34.5,19.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,23,16.4,33.1,18.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,24,5.8,30.4,16.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,25,0.2,33.9,16.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,26,4.4,32.0,19.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,27,1.0,30.2,17.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,28,31.8,34.4,17.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,29,3.4,28.3,16.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,30,0.4,30.1,16.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,1,31,0.4,29.7,16.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,1,0.0,33.5,17.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,2,1.0,35.6,18.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,3,0.6,33.9,18.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,4,0.0,32.6,18.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,5,1.0,35.5,18.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,6,15.4,34.0,15.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,7,17.6,32.5,18.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,8,13.4,30.5,17.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,9,0.2,31.1,16.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,10,1.2,33.8,18.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,11,0.0,32.0,19.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,12,0.0,33.0,16.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,13,0.0,32.5,18.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,14,0.0,31.8,16.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,15,0.0,25.4,17.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,16,0.0,32.0,15.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,17,0.0,34.4,15.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,18,8.8,33.0,18.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,19,0.2,30.8,18.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,20,0.2,32.7,18.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,21,11.0,29.3,19.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,22,1.8,24.0,17.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,23,0.0,23.0,16.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,24,0.0,30.4,16.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,25,0.0,29.6,18.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,26,0.0,26.1,16.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,27,0.0,27.5,17.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,2,28,3.4,31.1,17.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,1,0.0,33.7,14.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,2,0.0,31.1,15.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,3,0.0,31.7,15.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,4,0.0,33.2,14.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,5,0.0,33.4,16.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,6,0.2,33.1,16.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,7,0.0,31.5,16.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,8,8.4,26.8,15.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,9,0.0,31.3,13.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,10,0.0,31.7,16.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,11,0.0,29.9,16.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,12,0.0,33.2,14.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,13,0.0,32.4,17.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,14,0.0,32.7,15.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,15,0.4,36.0,15.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,16,0.0,35.6,15.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,17,4.4,23.8,16.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,18,0.0,29.3,17.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,19,0.0,30.3,17.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,20,2.4,35.0,15.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,21,14.6,32.6,16.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,22,125.2,19.6,16.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,23,1.0,24.1,16.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,24,0.2,29.2,17.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,25,0.0,30.0,15.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,26,0.0,30.7,13.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,27,0.0,28.4,13.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,28,0.0,30.1,12.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,29,0.0,29.6,13.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,30,0.0,30.2,14.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,3,31,0.8,29.8,18.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,1,9.4,26.1,17.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,2,0.2,28.1,16.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,3,0.4,29.9,15.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,4,0.2,27.9,15.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,5,17.0,24.8,13.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,6,0.2,29.3,10.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,7,0.0,30.5,11.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,8,0.0,30.9,13.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,9,14.0,25.9,16.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,10,8.2,28.0,14.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,11,26.4,26.3,15.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,12,0.0,21.1,14.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,13,0.0,23.7,14.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,14,0.0,28.2,12.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,15,5.8,27.0,12.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,16,0.0,26.5,13.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,17,0.4,25.2,14.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,18,0.2,26.0,14.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,19,17.8,28.2,12.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,20,0.0,27.9,12.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,21,0.2,26.3,12.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,22,0.0,29.9,9.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,23,0.0,29.3,8.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,24,0.0,31.5,8.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,25,0.0,29.0,7.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,26,0.0,28.7,9.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,27,0.0,28.1,8.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,28,0.0,26.8,8.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,29,0.0,27.5,10.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,4,30,0.0,25.5,9.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,1,0.0,24.6,12.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,2,0.0,25.5,9.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,3,0.0,25.1,9.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,4,0.0,26.0,7.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,5,0.0,26.0,4.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,6,0.0,26.6,4.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,7,0.0,25.3,4.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,8,0.0,25.3,4.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,9,0.0,26.0,5.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,10,0.0,26.2,5.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,11,0.0,24.3,5.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,12,0.0,24.1,5.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,13,0.6,23.3,5.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,14,4.8,16.3,6.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,15,0.0,19.4,6.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,16,0.0,19.5,8.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,17,0.0,22.0,5.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,18,0.0,21.2,4.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,19,0.0,21.4,9.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,20,0.0,23.1,10.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,21,0.0,23.4,10.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,22,0.0,26.0,7.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,23,0.0,25.8,6.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,24,0.0,24.8,6.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,25,0.0,25.6,6.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,26,0.0,24.4,4.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,27,0.0,24.4,6.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,28,0.0,22.9,4.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,29,7.2,23.7,7.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,30,0.0,21.8,7.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,5,31,6.6,19.5,4.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,1,0.0,22.5,6.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,2,0.0,20.9,1.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,3,0.0,23.0,0.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,4,0.0,21.0,1.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,5,0.0,19.4,3.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,6,0.2,18.8,2.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,7,0.0,21.3,2.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,8,0.0,21.7,1.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,9,0.0,22.4,0.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,10,0.0,21.9,0.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,11,0.0,20.8,1.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,12,0.0,19.1,2.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,13,0.0,19.8,3.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,14,0.0,20.2,5.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,15,0.0,24.3,1.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,16,0.0,23.4,5.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,17,0.0,22.0,0.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,18,0.0,22.9,3.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,19,0.0,25.6,1.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,20,0.0,25.1,1.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,21,0.0,22.9,2.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,22,0.0,23.7,2.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,23,0.0,22.3,2.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,24,0.0,22.5,1.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,25,0.0,22.5,0.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,26,0.0,19.6,1.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,27,0.0,20.9,1.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,28,0.0,22.5,1.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,29,0.0,21.6,1.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,6,30,0.0,23.9,2.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,1,0.0,23.6,0.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,2,0.0,20.7,1.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,3,0.0,17.2,2.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,4,0.0,19.3,1.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,5,0.0,18.6,1.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,6,0.0,17.8,2.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,7,0.0,18.9,2.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,8,0.2,17.4,6.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,9,0.2,19.9,8.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,10,0.0,20.5,9.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,11,0.0,22.8,4.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,12,0.0,22.2,3.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,13,0.0,22.4,5.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,14,0.0,18.9,3.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,15,0.0,18.1,4.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,16,0.0,18.4,4.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,17,0.0,17.5,-0.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,18,0.0,18.4,-1.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,19,0.0,18.5,-1.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,20,0.0,19.3,-0.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,21,0.0,20.3,0.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,22,0.0,21.6,0.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,23,0.0,20.9,2.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,24,0.0,22.5,0.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,25,0.0,24.4,-0.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,26,0.0,24.3,1.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,27,0.0,23.1,0.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,28,0.0,25.3,0.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,29,0.0,24.7,2.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,30,0.0,25.9,2.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,7,31,0.0,26.8,2.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,1,0.0,27.0,5.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,2,0.0,28.1,2.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,3,0.0,25.8,5.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,4,0.0,26.3,9.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,5,0.0,27.0,9.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,6,0.0,26.5,3.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,7,0.0,28.7,3.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,8,0.0,27.4,5.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,9,0.0,22.9,11.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,10,0.0,22.5,7.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,11,0.0,21.3,1.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,12,0.0,26.2,1.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,13,0.0,29.7,5.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,14,0.0,29.5,6.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,15,0.0,29.3,5.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,16,0.0,30.6,7.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,17,0.0,29.9,7.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,18,0.0,22.5,7.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,19,0.0,25.5,10.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,20,0.0,29.4,6.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,21,0.0,31.6,6.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,22,0.0,28.4,11.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,23,0.0,30.3,7.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,24,1.2,28.1,3.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,25,0.0,27.7,12.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,26,0.0,29.8,9.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,27,0.0,24.8,5.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,28,0.0,25.2,5.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,29,0.0,26.6,2.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,30,0.0,27.2,4.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,8,31,0.0,28.5,3.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,1,0.0,30.5,5.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,2,0.0,30.8,5.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,3,0.0,26.7,7.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,4,0.0,31.1,1.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,5,0.0,33.9,5.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,6,0.0,33.0,16.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,7,2.4,24.4,13.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,8,0.0,25.4,6.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,9,0.0,21.0,2.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,10,0.0,25.2,0.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,11,0.0,27.5,0.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,12,0.0,31.6,2.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,13,0.0,32.3,4.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,14,0.0,33.1,1.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,15,0.0,35.2,2.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,16,0.0,35.7,5.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,17,0.0,35.4,8.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,18,0.0,37.4,8.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,19,0.0,37.7,9.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,21,0.0,27.1,12.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,22,0.0,31.2,10.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,23,0.0,32.1,16.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,24,0.0,33.6,12.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,25,0.0,33.1,13.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,26,0.0,35.3,10.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,27,1.4,35.5,14.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,28,4.8,35.4,15.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,29,0.0,33.4,12.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,9,30,0.0,28.1,13.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,1,0.0,31.8,9.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,2,0.0,33.4,8.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,3,0.0,31.7,11.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,4,0.0,24.1,10.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,5,0.0,26.9,7.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,6,0.0,31.7,7.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,7,0.0,31.9,9.1,-25.7,27.8,1170
